,time,triggername,triggers,node
124,2019-06-28 07:07:41,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
125,2019-06-28 07:07:43,主机node_85 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,85
126,2019-06-28 07:07:44,主机node_84 日志产生ERROR信息,日志产生ERROR信息,84
127,2019-06-28 07:07:44,主机node_21 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,21
128,2019-06-28 07:07:45,主机node_69 上I/O等待负载大于50%,I/O等待负载大于50%,69
129,2019-06-28 07:07:46,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,87
130,2019-06-28 07:07:46,主机node_54 网卡流量unknown,网卡流量unknown,54
131,2019-06-28 07:07:48,主机node_3 端口80通信异常,端口80通信异常,3
132,2019-06-28 07:07:50,主机node_6 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,6
133,2019-06-28 07:07:50,主机node_74 上I/O等待负载大于50%,I/O等待负载大于50%,74
134,2019-06-28 07:07:50,"主机node_85 空闲CPU为3.3%,持续15分钟小于10%",CPU利用率过高,85
135,2019-06-28 07:07:50,主机node_73 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,73
136,2019-06-28 07:07:50,主机node_31 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,31
137,2019-06-28 07:07:51,主机node_53 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,53
138,2019-06-28 07:07:51,主机node_63 上I/O等待负载大于50%,I/O等待负载大于50%,63
139,2019-06-28 07:07:52,主机node_93 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,93
140,2019-06-28 07:07:52,主机node_10 网卡流量unknown,网卡流量unknown,10
141,2019-06-28 07:07:53,主机node_85 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,85
142,2019-06-28 07:07:53,主机node_24 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,24
143,2019-06-28 07:07:53,主机node_86 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,86
144,2019-06-28 07:07:55,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,90
145,2019-06-28 07:07:56,主机node_96 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,96
146,2019-06-28 07:07:56,主机node_75 网卡流量unknown,网卡流量unknown,75
147,2019-06-28 07:08:01,主机node_8 日志中有No route to host信息,日志中有Noroutetohost信息,8
148,2019-06-28 07:08:01,主机node_53 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,53
149,2019-06-28 07:08:01,主机node_63 上I/O等待负载大于50%,I/O等待负载大于50%,63
150,2019-06-28 07:08:03,主机node_36 url:http://node_36:8080访问失败,url8080访问失败,36
151,2019-06-28 07:08:03,主机node_24 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,24
152,2019-06-28 07:08:05,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,90
153,2019-06-28 07:08:06,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,87
154,2019-06-28 07:08:10,主机node_31 url:http://node_31:80//访问失败,url80//访问失败,31
155,2019-06-28 07:08:11,主机node_53 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,53
156,2019-06-28 07:08:11,主机node_7 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,7
157,2019-06-28 07:08:11,主机node_63 上I/O等待负载大于50%,I/O等待负载大于50%,63
158,2019-06-28 07:08:11,主机node_45 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,45
159,2019-06-28 07:08:13,主机node_36 url:http://node_36:8080访问失败,url8080访问失败,36
160,2019-06-28 07:08:13,主机node_82 网卡流量unknown,网卡流量unknown,82
161,2019-06-28 07:08:14,主机node_48 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,48
162,2019-06-28 07:08:15,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,90
163,2019-06-28 07:08:15,主机node_69 上I/O等待负载大于50%,I/O等待负载大于50%,69
164,2019-06-28 07:08:15,主机node_34 端口6060通信异常,端口6060通信异常,34
165,2019-06-28 07:08:16,"主机node_33 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,33
166,2019-06-28 07:08:17,主机node_42 **** 请求延时大于5分钟,****请求延时大于5分钟,42
167,2019-06-28 07:08:18,主机node_99 日志产生ERROR信息,日志产生ERROR信息,99
168,2019-06-28 07:08:18,主机node_35 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,35
169,2019-06-28 07:08:21,主机node_63 上I/O等待负载大于50%,I/O等待负载大于50%,63
170,2019-06-28 07:08:21,主机node_53 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,53
171,2019-06-28 07:08:22,主机node_10 网卡流量unknown,网卡流量unknown,10
172,2019-06-28 07:08:25,主机node_56 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,56
173,2019-06-28 07:08:26,主机node_54 网卡流量unknown,网卡流量unknown,54
174,2019-06-28 07:08:26,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,87
175,2019-06-28 07:08:26,"主机node_33 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,33
176,2019-06-28 07:08:30,主机node_46 日志中有No route to host信息,日志中有Noroutetohost信息,46
177,2019-06-28 07:08:31,主机node_89 url:http://node_89:8080访问失败,url8080访问失败,89
178,2019-06-28 07:08:31,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
179,2019-06-28 07:08:32,主机node_93 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,93
180,2019-06-28 07:08:33,主机node_24 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,24
181,2019-06-28 07:08:34,主机node_84 日志产生ERROR信息,日志产生ERROR信息,84
182,2019-06-28 07:08:35,主机node_69 上I/O等待负载大于50%,I/O等待负载大于50%,69
183,2019-06-28 07:08:35,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,90
184,2019-06-28 07:08:36,"主机node_33 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,33
185,2019-06-28 07:08:36,主机node_54 网卡流量unknown,网卡流量unknown,54
186,2019-06-28 07:08:38,主机node_35 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,35
187,2019-06-28 07:08:40,主机node_31 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,31
188,2019-06-28 07:08:40,主机node_74 上I/O等待负载大于50%,I/O等待负载大于50%,74
189,2019-06-28 07:08:40,"主机node_85 空闲CPU为3.3%,持续15分钟小于10%",CPU利用率过高,85
190,2019-06-28 07:08:40,主机node_73 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,73
191,2019-06-28 07:08:40,主机node_6 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,6
192,2019-06-28 07:08:41,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
193,2019-06-28 07:08:42,主机node_38 上I/O等待负载大于50%,I/O等待负载大于50%,38
194,2019-06-28 07:08:43,主机node_85 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,85
195,2019-06-28 07:08:43,主机node_82 网卡流量unknown,网卡流量unknown,82
196,2019-06-28 07:08:43,主机node_86 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,86
197,2019-06-28 07:08:44,主机node_48 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,48
198,2019-06-28 07:08:45,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,90
199,2019-06-28 07:08:45,主机node_29 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,29
200,2019-06-28 07:08:45,"主机node_63 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",63
201,2019-06-28 07:08:46,主机node_54 网卡流量unknown,网卡流量unknown,54
202,2019-06-28 07:08:46,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,87
203,2019-06-28 07:08:48,主机node_80 **application 停止运行,**application停止运行,80
204,2019-06-28 07:08:50,主机node_31 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,31
205,2019-06-28 07:08:50,主机node_74 上I/O等待负载大于50%,I/O等待负载大于50%,74
206,2019-06-28 07:08:50,主机node_6 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,6
207,2019-06-28 07:08:50,主机node_73 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,73
208,2019-06-28 07:08:50,"主机node_85 空闲CPU为3.3%,持续15分钟小于10%",CPU利用率过高,85
209,2019-06-28 07:08:51,主机node_53 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,53
210,2019-06-28 07:08:51,主机node_89 url:http://node_89:8080访问失败,url8080访问失败,89
211,2019-06-28 07:08:51,主机node_63 上I/O等待负载大于50%,I/O等待负载大于50%,63
212,2019-06-28 07:08:52,主机node_53 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,53
213,2019-06-28 07:08:53,主机node_82 网卡流量unknown,网卡流量unknown,82
214,2019-06-28 07:08:53,主机node_24 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,24
215,2019-06-28 07:08:55,主机node_43 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,43
216,2019-06-28 07:08:55,"主机node_63 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",63
217,2019-06-28 07:08:56,"主机node_33 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,33
218,2019-06-28 07:08:56,主机node_54 网卡流量unknown,网卡流量unknown,54
219,2019-06-28 07:08:58,主机node_67 日志中有No route to host信息,日志中有Noroutetohost信息,67
220,2019-06-28 07:08:58,主机node_99 日志产生ERROR信息,日志产生ERROR信息,99
221,2019-06-28 07:08:59,主机node_81 日志中有No route to host信息,日志中有Noroutetohost信息,81
222,2019-06-28 07:09:00,主机node_73 网卡流量unknown,网卡流量unknown,73
223,2019-06-28 07:09:01,主机node_7 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,7
224,2019-06-28 07:09:01,主机node_63 上I/O等待负载大于50%,I/O等待负载大于50%,63
225,2019-06-28 07:09:01,主机node_9 日志产生ERROR信息,日志产生ERROR信息,9
226,2019-06-28 07:09:01,主机node_53 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,53
227,2019-06-28 07:09:03,主机node_85 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,85
228,2019-06-28 07:09:04,主机node_21 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,21
229,2019-06-28 07:09:05,主机node_69 上I/O等待负载大于50%,I/O等待负载大于50%,69
230,2019-06-28 07:09:05,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,90
231,2019-06-28 07:09:05,主机node_34 端口6060通信异常,端口6060通信异常,34
232,2019-06-28 07:09:06,主机node_54 网卡流量unknown,网卡流量unknown,54
233,2019-06-28 07:09:06,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,87
234,2019-06-28 07:09:08,主机node_3 端口80通信异常,端口80通信异常,3
235,2019-06-28 07:09:09,主机node_54 网卡流量unknown,网卡流量unknown,54
236,2019-06-28 07:09:10,主机node_47 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,47
237,2019-06-28 07:09:10,主机node_31 url:http://node_31:80//访问失败,url80//访问失败,31
238,2019-06-28 07:09:11,主机node_63 上I/O等待负载大于50%,I/O等待负载大于50%,63
239,2019-06-28 07:09:11,主机node_53 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,53
240,2019-06-28 07:09:14,主机node_21 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,21
241,2019-06-28 07:09:15,主机node_69 上I/O等待负载大于50%,I/O等待负载大于50%,69
242,2019-06-28 07:09:16,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,87
243,2019-06-28 07:09:17,主机node_62 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,62
244,2019-06-28 07:09:18,主机node_67 日志中有No route to host信息,日志中有Noroutetohost信息,67
245,2019-06-28 07:09:18,主机node_99 日志产生ERROR信息,日志产生ERROR信息,99
246,2019-06-28 07:09:21,主机node_63 上I/O等待负载大于50%,I/O等待负载大于50%,63
247,2019-06-28 07:09:21,主机node_9 日志产生ERROR信息,日志产生ERROR信息,9
248,2019-06-28 07:09:21,主机node_53 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,53
249,2019-06-28 07:09:22,主机node_91 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,91
250,2019-06-28 07:09:23,主机node_82 网卡流量unknown,网卡流量unknown,82
251,2019-06-28 07:09:23,主机node_24 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,24
252,2019-06-28 07:09:23,主机node_85 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,85
253,2019-06-28 07:09:25,主机node_90 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,90
254,2019-06-28 07:09:26,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,87
255,2019-06-28 07:09:26,主机node_54 网卡流量unknown,网卡流量unknown,54
256,2019-06-28 07:09:30,主机node_74 上I/O等待负载大于50%,I/O等待负载大于50%,74
257,2019-06-28 07:09:30,"主机node_85 空闲CPU为3.3%,持续15分钟小于10%",CPU利用率过高,85
258,2019-06-28 07:09:30,主机node_6 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,6
259,2019-06-28 07:09:30,主机node_73 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,73
260,2019-06-28 07:09:30,主机node_31 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,31
261,2019-06-28 07:09:31,主机node_53 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,53
262,2019-06-28 07:09:31,主机node_63 上I/O等待负载大于50%,I/O等待负载大于50%,63
