,time,triggername,triggers,node
20,2019-06-24 22:36:19,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
21,2019-06-24 22:36:19,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
22,2019-06-24 22:36:22,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
23,2019-06-24 22:36:23,主机node_96 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,96
24,2019-06-24 22:36:24,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
25,2019-06-24 22:36:24,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
26,2019-06-24 22:36:24,主机node_79 **** 请求延时大于5分钟,****请求延时大于5分钟,79
27,2019-06-24 22:36:26,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
28,2019-06-24 22:36:27,主机node_74 日志产生ERROR信息,日志产生ERROR信息,74
29,2019-06-24 22:36:27,主机node_35 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,35
30,2019-06-24 22:36:27,主机node_0 日志产生ERROR信息,日志产生ERROR信息,0
31,2019-06-24 22:36:28,主机node_93 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,93
32,2019-06-24 22:36:29,主机node_81 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,81
33,2019-06-24 22:36:29,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
34,2019-06-24 22:36:29,主机node_36 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,36
35,2019-06-24 22:36:29,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
36,2019-06-24 22:36:30,主机node_68 **application 停止运行,**application停止运行,68
37,2019-06-24 22:36:32,"主机node_70 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,70
38,2019-06-24 22:36:32,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
39,2019-06-24 22:36:33,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,95
40,2019-06-24 22:36:35,主机node_11 空闲交换空间小于50%,空闲交换空间小于50%,11
41,2019-06-24 22:36:37,主机node_74 日志产生ERROR信息,日志产生ERROR信息,74
42,2019-06-24 22:36:40,主机node_68 **application 停止运行,**application停止运行,68
43,2019-06-24 22:36:43,主机node_52 端口6060通信异常,端口6060通信异常,52
44,2019-06-24 22:36:43,主机node_96 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,96
45,2019-06-24 22:36:43,主机node_73 空闲交换空间小于50%,空闲交换空间小于50%,73
46,2019-06-24 22:36:44,主机node_79 **** 请求延时大于5分钟,****请求延时大于5分钟,79
47,2019-06-24 22:36:44,主机node_97 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,97
48,2019-06-24 22:36:44,主机node_49 url:http://node_49:8080访问失败,url8080访问失败,49
49,2019-06-24 22:36:46,主机node_39 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,39
50,2019-06-24 22:36:46,"主机node_77 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",77
51,2019-06-24 22:36:47,主机node_35 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,35
52,2019-06-24 22:36:48,主机node_93 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,93
53,2019-06-24 22:36:50,主机node_91 FullGC次数：32次（大于阈值：10次）,FullGC次数异常,91
54,2019-06-24 22:36:50,主机node_36 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,36
55,2019-06-24 22:36:51,"主机node_87 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,87
56,2019-06-24 22:36:56,主机node_20 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,20
57,2019-06-24 22:36:57,主机node_74 日志产生ERROR信息,日志产生ERROR信息,74
58,2019-06-24 22:37:00,主机node_68 **application 停止运行,**application停止运行,68
59,2019-06-24 22:37:02,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
60,2019-06-24 22:37:03,主机node_96 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,96
61,2019-06-24 22:37:03,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,95
62,2019-06-24 22:37:04,主机node_49 url:http://node_49:8080访问失败,url8080访问失败,49
63,2019-06-24 22:37:04,主机node_89 url:http://node_89:8080访问失败,url8080访问失败,89
64,2019-06-24 22:37:04,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
65,2019-06-24 22:37:04,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
66,2019-06-24 22:37:04,主机node_53 日志报错:无法获取连接,日志报错:无法获取连接,53
67,2019-06-24 22:37:06,主机node_20 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,20
68,2019-06-24 22:37:06,"主机node_77 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",77
69,2019-06-24 22:37:09,主机node_36 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,36
70,2019-06-24 22:37:09,主机node_81 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,81
71,2019-06-24 22:37:09,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
72,2019-06-24 22:37:09,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
73,2019-06-24 22:37:10,主机node_91 FullGC次数：32次（大于阈值：10次）,FullGC次数异常,91
74,2019-06-24 22:37:10,主机node_68 **application 停止运行,**application停止运行,68
75,2019-06-24 22:37:11,主机node_38 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,38
76,2019-06-24 22:37:12,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
77,2019-06-24 22:37:14,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
78,2019-06-24 22:37:14,主机node_89 url:http://node_89:8080访问失败,url8080访问失败,89
79,2019-06-24 22:37:16,主机node_20 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,20
80,2019-06-24 22:37:16,主机node_39 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,39
81,2019-06-24 22:37:16,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
82,2019-06-24 22:37:17,主机node_0 日志产生ERROR信息,日志产生ERROR信息,0
83,2019-06-24 22:37:23,主机node_73 空闲交换空间小于50%,空闲交换空间小于50%,73
84,2019-06-24 22:37:23,主机node_23 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,23
85,2019-06-24 22:37:23,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,95
86,2019-06-24 22:37:24,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
87,2019-06-24 22:37:24,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
88,2019-06-24 22:37:24,主机node_97 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,97
89,2019-06-24 22:37:26,"主机node_77 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",77
90,2019-06-24 22:37:30,主机node_68 **application 停止运行,**application停止运行,68
91,2019-06-24 22:37:31,"主机node_6 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",6
92,2019-06-24 22:37:32,主机node_5 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,5
93,2019-06-24 22:37:32,主机node_30 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,30
94,2019-06-24 22:37:33,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,95
95,2019-06-24 22:37:34,主机node_49 url:http://node_49:8080访问失败,url8080访问失败,49
96,2019-06-24 22:37:34,主机node_79 **** 请求延时大于5分钟,****请求延时大于5分钟,79
97,2019-06-24 22:37:36,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
98,2019-06-24 22:37:37,主机node_0 日志产生ERROR信息,日志产生ERROR信息,0
99,2019-06-24 22:37:38,主机node_2 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,2
100,2019-06-24 22:37:40,主机node_91 FullGC次数：32次（大于阈值：10次）,FullGC次数异常,91
101,2019-06-24 22:37:40,主机node_8 url:http://node_8:80//访问失败,url80//访问失败,8
102,2019-06-24 22:37:42,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
103,2019-06-24 22:37:44,"主机node_80 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,80
104,2019-06-24 22:37:44,主机node_79 **** 请求延时大于5分钟,****请求延时大于5分钟,79
105,2019-06-24 22:37:44,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
106,2019-06-24 22:37:46,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
107,2019-06-24 22:37:50,主机node_56 日志报错:无法获取连接,日志报错:无法获取连接,56
108,2019-06-24 22:37:50,主机node_8 url:http://node_8:80//访问失败,url80//访问失败,8
109,2019-06-24 22:37:52,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
110,2019-06-24 22:37:52,主机node_64 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,64
111,2019-06-24 22:37:54,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
112,2019-06-24 22:37:57,主机node_74 日志产生ERROR信息,日志产生ERROR信息,74
113,2019-06-24 22:38:00,主机node_92 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,92
114,2019-06-24 22:38:00,主机node_8 url:http://node_8:80//访问失败,url80//访问失败,8
115,2019-06-24 22:38:01,"主机node_87 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,87
116,2019-06-24 22:38:02,主机node_64 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,64
117,2019-06-24 22:38:04,主机node_53 日志报错:无法获取连接,日志报错:无法获取连接,53
118,2019-06-24 22:38:04,主机node_79 **** 请求延时大于5分钟,****请求延时大于5分钟,79
119,2019-06-24 22:38:04,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
120,2019-06-24 22:38:07,主机node_0 日志产生ERROR信息,日志产生ERROR信息,0
121,2019-06-24 22:38:08,主机node_2 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,2
122,2019-06-24 22:38:09,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
123,2019-06-24 22:38:09,主机node_36 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,36
124,2019-06-24 22:38:09,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
125,2019-06-24 22:38:09,主机node_81 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,81
126,2019-06-24 22:38:12,"主机node_70 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,70
127,2019-06-24 22:38:12,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
128,2019-06-24 22:38:14,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
129,2019-06-24 22:38:14,主机node_46 url:http://node_46:8080访问失败,url8080访问失败,46
130,2019-06-24 22:38:15,主机node_34 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,34
131,2019-06-24 22:38:16,主机node_20 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,20
132,2019-06-24 22:38:16,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
133,2019-06-24 22:38:20,主机node_54 日志中有No route to host信息,日志中有Noroutetohost信息,54
134,2019-06-24 22:38:22,"主机node_70 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,70
135,2019-06-24 22:38:22,主机node_66 日志中有No route to host信息,日志中有Noroutetohost信息,66
136,2019-06-24 22:38:22,主机node_30 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,30
137,2019-06-24 22:38:23,主机node_96 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,96
138,2019-06-24 22:38:24,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
139,2019-06-24 22:38:24,主机node_89 url:http://node_89:8080访问失败,url8080访问失败,89
140,2019-06-24 22:38:24,主机node_53 日志报错:无法获取连接,日志报错:无法获取连接,53
141,2019-06-24 22:38:24,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
142,2019-06-24 22:38:24,主机node_46 url:http://node_46:8080访问失败,url8080访问失败,46
143,2019-06-24 22:38:29,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
144,2019-06-24 22:38:29,主机node_81 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,81
145,2019-06-24 22:38:29,主机node_36 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,36
146,2019-06-24 22:38:29,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
147,2019-06-24 22:38:30,主机node_8 url:http://node_8:80//访问失败,url80//访问失败,8
148,2019-06-24 22:38:31,主机node_38 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,38
149,2019-06-24 22:38:32,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
150,2019-06-24 22:38:32,主机node_66 日志中有No route to host信息,日志中有Noroutetohost信息,66
151,2019-06-24 22:38:34,主机node_46 url:http://node_46:8080访问失败,url8080访问失败,46
152,2019-06-24 22:38:34,主机node_58 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,58
153,2019-06-24 22:38:34,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
154,2019-06-24 22:38:34,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
155,2019-06-24 22:38:37,主机node_0 日志产生ERROR信息,日志产生ERROR信息,0
156,2019-06-24 22:38:37,主机node_74 日志产生ERROR信息,日志产生ERROR信息,74
157,2019-06-24 22:38:39,主机node_81 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,81
158,2019-06-24 22:38:39,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
159,2019-06-24 22:38:39,主机node_36 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,36
160,2019-06-24 22:38:39,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
161,2019-06-24 22:38:40,主机node_56 日志报错:无法获取连接,日志报错:无法获取连接,56
162,2019-06-24 22:38:41,主机node_72 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,72
163,2019-06-24 22:38:41,主机node_38 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,38
164,2019-06-24 22:38:42,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
165,2019-06-24 22:38:43,主机node_52 端口6060通信异常,端口6060通信异常,52
166,2019-06-24 22:38:43,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,95
167,2019-06-24 22:38:44,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
168,2019-06-24 22:38:47,主机node_74 日志产生ERROR信息,日志产生ERROR信息,74
169,2019-06-24 22:38:49,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
170,2019-06-24 22:38:49,主机node_81 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,81
171,2019-06-24 22:38:49,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
172,2019-06-24 22:38:49,主机node_36 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,36
173,2019-06-24 22:38:51,"主机node_6 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",6
174,2019-06-24 22:38:51,主机node_38 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,38
175,2019-06-24 22:38:52,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
176,2019-06-24 22:38:52,主机node_24 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,24
177,2019-06-24 22:38:53,主机node_52 端口6060通信异常,端口6060通信异常,52
178,2019-06-24 22:38:54,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
179,2019-06-24 22:38:56,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
180,2019-06-24 22:38:56,主机node_39 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,39
181,2019-06-24 22:38:57,主机node_0 日志产生ERROR信息,日志产生ERROR信息,0
182,2019-06-24 22:38:58,主机node_2 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,2
183,2019-06-24 22:38:59,主机node_69 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,69
184,2019-06-24 22:39:00,主机node_68 **application 停止运行,**application停止运行,68
185,2019-06-24 22:39:02,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
186,2019-06-24 22:39:03,主机node_52 端口6060通信异常,端口6060通信异常,52
187,2019-06-24 22:39:03,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,95
188,2019-06-24 22:39:04,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
189,2019-06-24 22:39:04,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
190,2019-06-24 22:39:06,主机node_20 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,20
191,2019-06-24 22:39:07,主机node_74 日志产生ERROR信息,日志产生ERROR信息,74
192,2019-06-24 22:39:10,主机node_91 FullGC次数：32次（大于阈值：10次）,FullGC次数异常,91
193,2019-06-24 22:39:12,"主机node_70 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,70
194,2019-06-24 22:39:13,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,95
195,2019-06-24 22:39:14,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
196,2019-06-24 22:39:16,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
197,2019-06-24 22:39:17,主机node_74 日志产生ERROR信息,日志产生ERROR信息,74
198,2019-06-24 22:39:17,主机node_35 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,35
199,2019-06-24 22:39:18,主机node_93 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,93
200,2019-06-24 22:39:20,主机node_54 日志中有No route to host信息,日志中有Noroutetohost信息,54
201,2019-06-24 22:39:22,"主机node_70 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,70
202,2019-06-24 22:39:22,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
203,2019-06-24 22:39:24,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
204,2019-06-24 22:39:24,主机node_97 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,97
205,2019-06-24 22:39:24,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
206,2019-06-24 22:39:26,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
207,2019-06-24 22:39:27,主机node_35 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,35
208,2019-06-24 22:39:29,主机node_81 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,81
209,2019-06-24 22:39:29,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
210,2019-06-24 22:39:29,主机node_36 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,36
211,2019-06-24 22:39:29,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
212,2019-06-24 22:39:31,"主机node_87 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,87
213,2019-06-24 22:39:32,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
214,2019-06-24 22:39:33,主机node_73 空闲交换空间小于50%,空闲交换空间小于50%,73
215,2019-06-24 22:39:34,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
216,2019-06-24 22:39:42,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
217,2019-06-24 22:39:44,主机node_53 日志报错:无法获取连接,日志报错:无法获取连接,53
218,2019-06-24 22:39:44,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
219,2019-06-24 22:39:46,主机node_39 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,39
220,2019-06-24 22:39:51,"主机node_6 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",6
221,2019-06-24 22:39:52,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
222,2019-06-24 22:39:53,主机node_73 空闲交换空间小于50%,空闲交换空间小于50%,73
223,2019-06-24 22:39:53,主机node_95 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,95
224,2019-06-24 22:39:54,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
225,2019-06-24 22:39:56,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
226,2019-06-24 22:39:58,主机node_2 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,2
227,2019-06-24 22:40:02,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
228,2019-06-24 22:40:02,主机node_64 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,64
229,2019-06-24 22:40:04,主机node_79 **** 请求延时大于5分钟,****请求延时大于5分钟,79
230,2019-06-24 22:40:04,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
231,2019-06-24 22:40:12,主机node_5 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,5
232,2019-06-24 22:40:14,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
233,2019-06-24 22:40:16,主机node_39 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,39
234,2019-06-24 22:40:16,主机node_20 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,20
235,2019-06-24 22:40:17,主机node_74 日志产生ERROR信息,日志产生ERROR信息,74
236,2019-06-24 22:40:18,主机node_2 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,2
237,2019-06-24 22:40:19,主机node_81 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,81
238,2019-06-24 22:40:19,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
239,2019-06-24 22:40:19,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
240,2019-06-24 22:40:19,主机node_36 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,36
241,2019-06-24 22:40:20,主机node_91 FullGC次数：32次（大于阈值：10次）,FullGC次数异常,91
242,2019-06-24 22:40:20,主机node_56 日志报错:无法获取连接,日志报错:无法获取连接,56
243,2019-06-24 22:40:22,主机node_66 日志中有No route to host信息,日志中有Noroutetohost信息,66
244,2019-06-24 22:40:24,主机node_46 url:http://node_46:8080访问失败,url8080访问失败,46
245,2019-06-24 22:40:24,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
246,2019-06-24 22:40:25,主机node_11 空闲交换空间小于50%,空闲交换空间小于50%,11
247,2019-06-24 22:40:26,主机node_20 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,20
248,2019-06-24 22:40:26,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
249,2019-06-24 22:40:29,主机node_81 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,81
250,2019-06-24 22:40:29,"主机node_72 空闲CPU为4.37%,持续15分钟小于10%",CPU利用率过高,72
251,2019-06-24 22:40:29,主机node_36 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,36
252,2019-06-24 22:40:29,主机node_34 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,34
253,2019-06-24 22:40:29,主机node_81 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,81
254,2019-06-24 22:40:31,"主机node_6 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",6
255,2019-06-24 22:40:32,主机node_69 日志报错:无法获取连接,日志报错:无法获取连接,69
256,2019-06-24 22:40:32,主机node_24 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,24
257,2019-06-24 22:40:33,主机node_52 端口6060通信异常,端口6060通信异常,52
258,2019-06-24 22:40:34,主机node_79 **** 请求延时大于5分钟,****请求延时大于5分钟,79
259,2019-06-24 22:40:34,主机node_62 上I/O等待负载大于50%,I/O等待负载大于50%,62
260,2019-06-24 22:40:34,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,88
261,2019-06-24 22:40:34,主机node_53 日志报错:无法获取连接,日志报错:无法获取连接,53
262,2019-06-24 22:40:36,"主机node_7 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,7
