,time,triggername,triggers,node
83,2019-06-24 19:21:15,主机node_97 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,97
84,2019-06-24 19:21:17,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
85,2019-06-24 19:21:19,主机node_12 日志产生ERROR信息,日志产生ERROR信息,12
86,2019-06-24 19:21:20,主机node_20 日志中有OutOfMemoryError信息,日志中有OutOfMemoryError信息,20
87,2019-06-24 19:21:21,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
88,2019-06-24 19:21:22,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
89,2019-06-24 19:21:22,主机node_52 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,52
90,2019-06-24 19:21:24,主机node_16 端口6060通信异常,端口6060通信异常,16
91,2019-06-24 19:21:25,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
92,2019-06-24 19:21:25,"主机node_87 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",87
93,2019-06-24 19:21:25,主机node_97 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,97
94,2019-06-24 19:21:26,主机node_45 空闲交换空间小于50%,空闲交换空间小于50%,45
95,2019-06-24 19:21:27,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
96,2019-06-24 19:21:31,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
97,2019-06-24 19:21:32,主机node_30 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,30
98,2019-06-24 19:21:33,主机node_17 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,17
99,2019-06-24 19:21:33,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
100,2019-06-24 19:21:35,主机node_25 日志中有No route to host信息,日志中有Noroutetohost信息,25
101,2019-06-24 19:21:35,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
102,2019-06-24 19:21:38,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,49
103,2019-06-24 19:21:41,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
104,2019-06-24 19:21:42,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
105,2019-06-24 19:21:43,主机node_40 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,40
106,2019-06-24 19:21:43,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
107,2019-06-24 19:21:45,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
108,2019-06-24 19:21:47,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
109,2019-06-24 19:21:48,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,49
110,2019-06-24 19:21:53,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
111,2019-06-24 19:21:55,主机node_94 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,94
112,2019-06-24 19:21:57,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
113,2019-06-24 19:21:58,主机node_90 上I/O等待负载大于50%,I/O等待负载大于50%,90
114,2019-06-24 19:21:59,主机node_7 日志报错:无法获取连接,日志报错:无法获取连接,7
115,2019-06-24 19:22:02,主机node_30 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,30
116,2019-06-24 19:22:03,主机node_40 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,40
117,2019-06-24 19:22:05,主机node_97 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,97
118,2019-06-24 19:22:05,主机node_25 日志中有No route to host信息,日志中有Noroutetohost信息,25
119,2019-06-24 19:22:08,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,49
120,2019-06-24 19:22:11,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
121,2019-06-24 19:22:12,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
122,2019-06-24 19:22:13,主机node_40 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,40
123,2019-06-24 19:22:15,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
124,2019-06-24 19:22:17,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
125,2019-06-24 19:22:18,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,49
126,2019-06-24 19:22:19,主机node_5 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,5
127,2019-06-24 19:22:21,"主机node_48 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",48
128,2019-06-24 19:22:21,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
129,2019-06-24 19:22:22,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
130,2019-06-24 19:22:23,主机node_40 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,40
131,2019-06-24 19:22:24,主机node_19 日志产生ERROR信息,日志产生ERROR信息,19
132,2019-06-24 19:22:25,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
133,2019-06-24 19:22:27,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
134,2019-06-24 19:22:28,"主机node_69 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,69
135,2019-06-24 19:22:28,主机node_68 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,68
136,2019-06-24 19:22:31,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
137,2019-06-24 19:22:33,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
138,2019-06-24 19:22:35,主机node_94 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,94
139,2019-06-24 19:22:35,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
140,2019-06-24 19:22:39,主机node_12 日志产生ERROR信息,日志产生ERROR信息,12
141,2019-06-24 19:22:42,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
142,2019-06-24 19:22:42,主机node_52 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,52
143,2019-06-24 19:22:43,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
144,2019-06-24 19:22:44,主机node_19 日志产生ERROR信息,日志产生ERROR信息,19
145,2019-06-24 19:22:44,主机node_58 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,58
146,2019-06-24 19:22:46,主机node_81 端口80通信异常,端口80通信异常,81
147,2019-06-24 19:22:47,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
148,2019-06-24 19:22:48,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,49
149,2019-06-24 19:22:50,主机node_20 日志中有OutOfMemoryError信息,日志中有OutOfMemoryError信息,20
150,2019-06-24 19:22:51,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
151,2019-06-24 19:22:52,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
152,2019-06-24 19:22:53,主机node_40 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,40
153,2019-06-24 19:22:53,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
154,2019-06-24 19:22:54,主机node_16 端口6060通信异常,端口6060通信异常,16
155,2019-06-24 19:22:55,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
156,2019-06-24 19:22:58,主机node_59 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,59
157,2019-06-24 19:22:58,主机node_90 上I/O等待负载大于50%,I/O等待负载大于50%,90
158,2019-06-24 19:22:59,主机node_39 端口6060通信异常,端口6060通信异常,39
159,2019-06-24 19:23:00,主机node_35 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,35
160,2019-06-24 19:23:03,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
161,2019-06-24 19:23:05,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
162,2019-06-24 19:23:06,主机node_81 端口80通信异常,端口80通信异常,81
163,2019-06-24 19:23:10,"主机node_84 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",84
164,2019-06-24 19:23:11,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
165,2019-06-24 19:23:12,主机node_30 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,30
166,2019-06-24 19:23:13,主机node_17 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,17
167,2019-06-24 19:23:15,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
168,2019-06-24 19:23:17,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
169,2019-06-24 19:23:21,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
170,2019-06-24 19:23:23,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
171,2019-06-24 19:23:25,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
172,2019-06-24 19:23:25,"主机node_87 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",87
173,2019-06-24 19:23:27,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
174,2019-06-24 19:23:29,主机node_7 日志报错:无法获取连接,日志报错:无法获取连接,7
175,2019-06-24 19:23:29,主机node_5 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,5
176,2019-06-24 19:23:29,主机node_32 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,32
177,2019-06-24 19:23:33,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
178,2019-06-24 19:23:34,主机node_79 日志产生ERROR信息,日志产生ERROR信息,79
179,2019-06-24 19:23:35,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
180,2019-06-24 19:23:37,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
181,2019-06-24 19:23:38,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,49
182,2019-06-24 19:23:41,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
183,2019-06-24 19:23:43,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
184,2019-06-24 19:23:45,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
185,2019-06-24 19:23:46,主机node_81 端口80通信异常,端口80通信异常,81
186,2019-06-24 19:23:47,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
187,2019-06-24 19:23:50,主机node_35 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,35
188,2019-06-24 19:23:50,"主机node_84 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",84
189,2019-06-24 19:23:51,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
190,2019-06-24 19:23:51,"主机node_48 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",48
191,2019-06-24 19:23:53,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
192,2019-06-24 19:23:55,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
193,2019-06-24 19:23:56,主机node_29 端口80通信异常,端口80通信异常,29
194,2019-06-24 19:23:57,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
195,2019-06-24 19:23:58,主机node_90 上I/O等待负载大于50%,I/O等待负载大于50%,90
196,2019-06-24 19:24:00,"主机node_84 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",84
197,2019-06-24 19:24:00,主机node_35 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,35
198,2019-06-24 19:24:01,主机node_9 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,9
199,2019-06-24 19:24:01,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
200,2019-06-24 19:24:02,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
201,2019-06-24 19:24:04,主机node_79 日志产生ERROR信息,日志产生ERROR信息,79
202,2019-06-24 19:24:05,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
203,2019-06-24 19:24:05,主机node_94 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,94
204,2019-06-24 19:24:07,主机node_4 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,4
205,2019-06-24 19:24:09,主机node_39 端口6060通信异常,端口6060通信异常,39
206,2019-06-24 19:24:11,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
207,2019-06-24 19:24:13,主机node_40 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,40
208,2019-06-24 19:24:15,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
209,2019-06-24 19:24:15,主机node_25 日志中有No route to host信息,日志中有Noroutetohost信息,25
210,2019-06-24 19:24:18,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,49
211,2019-06-24 19:24:18,主机node_68 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,68
212,2019-06-24 19:24:20,主机node_35 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,35
213,2019-06-24 19:24:21,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
214,2019-06-24 19:24:22,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
215,2019-06-24 19:24:23,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
216,2019-06-24 19:24:24,主机node_16 端口6060通信异常,端口6060通信异常,16
217,2019-06-24 19:24:24,主机node_19 日志产生ERROR信息,日志产生ERROR信息,19
218,2019-06-24 19:24:28,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,49
219,2019-06-24 19:24:29,主机node_7 日志报错:无法获取连接,日志报错:无法获取连接,7
220,2019-06-24 19:24:31,"主机node_48 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",48
221,2019-06-24 19:24:31,主机node_9 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,9
222,2019-06-24 19:24:31,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
223,2019-06-24 19:24:35,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
224,2019-06-24 19:24:36,主机node_45 空闲交换空间小于50%,空闲交换空间小于50%,45
225,2019-06-24 19:24:37,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
226,2019-06-24 19:24:38,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,49
227,2019-06-24 19:24:41,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
228,2019-06-24 19:24:42,主机node_52 ping丢包率当前值为25%，持续2分钟平均大于20%,ping丢包率当前值为25%，持续2分钟平均大于20%,52
229,2019-06-24 19:24:42,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
230,2019-06-24 19:24:42,主机node_30 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,30
231,2019-06-24 19:24:43,主机node_40 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,40
232,2019-06-24 19:24:43,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
233,2019-06-24 19:24:47,主机node_24 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,24
234,2019-06-24 19:24:48,"主机node_69 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,69
235,2019-06-24 19:24:49,主机node_5 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,5
236,2019-06-24 19:24:51,主机node_8 FullGC次数：23次（大于阈值：10次）,FullGC次数异常,8
237,2019-06-24 19:24:52,主机node_75 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,75
238,2019-06-24 19:24:53,主机node_33 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,33
239,2019-06-24 19:24:53,主机node_17 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,17
240,2019-06-24 19:24:55,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
241,2019-06-24 19:24:57,主机node_4 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,4
242,2019-06-24 19:24:57,主机node_86 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,86
243,2019-06-24 19:24:59,主机node_5 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,5
244,2019-06-24 19:25:00,主机node_98 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,98
245,2019-06-24 19:25:00,主机node_20 日志中有OutOfMemoryError信息,日志中有OutOfMemoryError信息,20
246,2019-06-24 19:25:05,主机node_96 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,96
247,2019-06-24 19:25:06,主机node_29 端口80通信异常,端口80通信异常,29
248,2019-06-24 19:25:08,主机node_90 上I/O等待负载大于50%,I/O等待负载大于50%,90
