,time,triggername,triggers,node
106,2019-06-13 17:15:31,主机node_10 日志报错:无法获取连接,日志报错:无法获取连接,10
107,2019-06-13 17:15:33,主机node_24 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,24
108,2019-06-13 17:15:33,主机node_88 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,88
109,2019-06-13 17:15:33,主机node_92 堆内存平均使用率：95.52%（大于阈值：90%）,堆内存平均使用率大于阈值,92
110,2019-06-13 17:15:33,主机node_78 **** 请求延时大于5分钟,****请求延时大于5分钟,78
111,2019-06-13 17:15:33,"主机node_68 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,68
112,2019-06-13 17:15:33,主机node_16 日志报错:无法获取连接,日志报错:无法获取连接,16
113,2019-06-13 17:15:34,"主机node_39 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,39
114,2019-06-13 17:15:36,主机node_45 日志产生ERROR信息,日志产生ERROR信息,45
115,2019-06-13 17:15:36,主机node_26 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,26
116,2019-06-13 17:15:37,主机node_77 上I/O等待负载大于50%,I/O等待负载大于50%,77
117,2019-06-13 17:15:38,主机node_44 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,44
118,2019-06-13 17:15:39,主机node_34 日志中有No route to host信息,日志中有Noroutetohost信息,34
119,2019-06-13 17:15:40,主机node_31 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,31
120,2019-06-13 17:15:40,"主机node_15 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,15
121,2019-06-13 17:15:40,"主机node_93 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,93
122,2019-06-13 17:15:40,"主机node_37 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,37
123,2019-06-13 17:15:40,主机node_73 上I/O等待负载大于50%,I/O等待负载大于50%,73
124,2019-06-13 17:15:41,主机node_10 日志报错:无法获取连接,日志报错:无法获取连接,10
125,2019-06-13 17:15:43,"主机node_68 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,68
126,2019-06-13 17:15:43,"主机node_16 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,16
127,2019-06-13 17:15:43,主机node_92 堆内存平均使用率：95.52%（大于阈值：90%）,堆内存平均使用率大于阈值,92
128,2019-06-13 17:15:43,主机node_16 日志报错:无法获取连接,日志报错:无法获取连接,16
129,2019-06-13 17:15:43,主机node_78 **** 请求延时大于5分钟,****请求延时大于5分钟,78
130,2019-06-13 17:15:43,主机node_88 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,88
131,2019-06-13 17:15:44,主机node_73 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,73
132,2019-06-13 17:15:44,"主机node_39 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,39
133,2019-06-13 17:15:46,主机node_59 空闲交换空间小于50%,空闲交换空间小于50%,59
134,2019-06-13 17:15:47,主机node_6 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,6
135,2019-06-13 17:15:47,主机node_53 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,53
136,2019-06-13 17:15:48,主机node_17 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,17
137,2019-06-13 17:15:49,主机node_47 日志报错:无法获取连接,日志报错:无法获取连接,47
138,2019-06-13 17:15:51,主机node_69 **application 停止运行,**application停止运行,69
139,2019-06-13 17:15:53,主机node_16 日志报错:无法获取连接,日志报错:无法获取连接,16
140,2019-06-13 17:15:53,主机node_92 堆内存平均使用率：95.52%（大于阈值：90%）,堆内存平均使用率大于阈值,92
141,2019-06-13 17:15:53,"主机node_68 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,68
142,2019-06-13 17:15:53,主机node_78 **** 请求延时大于5分钟,****请求延时大于5分钟,78
143,2019-06-13 17:15:55,主机node_13 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,13
144,2019-06-13 17:15:56,主机node_61 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,61
145,2019-06-13 17:15:58,主机node_44 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,44
146,2019-06-13 17:15:59,主机node_96 端口80通信异常,端口80通信异常,96
147,2019-06-13 17:15:59,主机node_47 日志报错:无法获取连接,日志报错:无法获取连接,47
148,2019-06-13 17:16:00,"主机node_37 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,37
149,2019-06-13 17:16:00,主机node_1 日志产生ERROR信息,日志产生ERROR信息,1
150,2019-06-13 17:16:01,主机node_10 日志报错:无法获取连接,日志报错:无法获取连接,10
151,2019-06-13 17:16:05,主机node_15 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,15
152,2019-06-13 17:16:06,主机node_61 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,61
153,2019-06-13 17:16:07,主机node_77 上I/O等待负载大于50%,I/O等待负载大于50%,77
154,2019-06-13 17:16:08,主机node_93 日志产生ERROR信息,日志产生ERROR信息,93
155,2019-06-13 17:16:08,主机node_44 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,44
156,2019-06-13 17:16:10,主机node_31 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,31
157,2019-06-13 17:16:10,"主机node_93 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,93
158,2019-06-13 17:16:10,主机node_73 上I/O等待负载大于50%,I/O等待负载大于50%,73
159,2019-06-13 17:16:10,"主机node_15 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,15
160,2019-06-13 17:16:11,主机node_10 日志报错:无法获取连接,日志报错:无法获取连接,10
161,2019-06-13 17:16:13,"主机node_68 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,68
162,2019-06-13 17:16:13,主机node_16 日志报错:无法获取连接,日志报错:无法获取连接,16
163,2019-06-13 17:16:13,主机node_92 堆内存平均使用率：95.52%（大于阈值：90%）,堆内存平均使用率大于阈值,92
164,2019-06-13 17:16:13,主机node_78 **** 请求延时大于5分钟,****请求延时大于5分钟,78
165,2019-06-13 17:16:14,主机node_9 url:http://node_9:8080访问失败,url8080访问失败,9
166,2019-06-13 17:16:16,主机node_61 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,61
167,2019-06-13 17:16:17,主机node_77 上I/O等待负载大于50%,I/O等待负载大于50%,77
168,2019-06-13 17:16:18,主机node_44 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,44
169,2019-06-13 17:16:19,主机node_34 日志中有No route to host信息,日志中有Noroutetohost信息,34
170,2019-06-13 17:16:19,主机node_47 日志报错:无法获取连接,日志报错:无法获取连接,47
171,2019-06-13 17:16:20,"主机node_37 空闲CPU为1.52%,持续15分钟小于10%",CPU利用率过高,37
172,2019-06-13 17:16:20,"主机node_93 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,93
173,2019-06-13 17:16:20,主机node_31 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,31
174,2019-06-13 17:16:20,"主机node_15 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,15
175,2019-06-13 17:16:20,主机node_73 上I/O等待负载大于50%,I/O等待负载大于50%,73
176,2019-06-13 17:16:20,主机node_1 日志产生ERROR信息,日志产生ERROR信息,1
177,2019-06-13 17:16:22,主机node_74 端口6060通信异常,端口6060通信异常,74
178,2019-06-13 17:16:23,主机node_16 日志报错:无法获取连接,日志报错:无法获取连接,16
179,2019-06-13 17:16:23,主机node_92 堆内存平均使用率：95.52%（大于阈值：90%）,堆内存平均使用率大于阈值,92
180,2019-06-13 17:16:23,"主机node_68 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,68
181,2019-06-13 17:16:23,主机node_73 **application 停止运行,**application停止运行,73
182,2019-06-13 17:16:23,主机node_89 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,89
183,2019-06-13 17:16:23,主机node_78 **** 请求延时大于5分钟,****请求延时大于5分钟,78
184,2019-06-13 17:16:24,"主机node_39 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,39
185,2019-06-13 17:16:25,主机node_15 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,15
186,2019-06-13 17:16:26,主机node_43 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,43
187,2019-06-13 17:16:26,主机node_61 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,61
188,2019-06-13 17:16:28,主机node_44 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,44
189,2019-06-13 17:16:29,主机node_96 端口80通信异常,端口80通信异常,96
190,2019-06-13 17:16:29,主机node_34 日志中有No route to host信息,日志中有Noroutetohost信息,34
191,2019-06-13 17:16:29,主机node_30 空闲交换空间小于50%,空闲交换空间小于50%,30
192,2019-06-13 17:16:30,主机node_1 日志产生ERROR信息,日志产生ERROR信息,1
193,2019-06-13 17:16:31,主机node_10 日志报错:无法获取连接,日志报错:无法获取连接,10
194,2019-06-13 17:16:31,主机node_70 上I/O等待负载大于50%,I/O等待负载大于50%,70
195,2019-06-13 17:16:32,主机node_44 网卡流量unknown,网卡流量unknown,44
196,2019-06-13 17:16:33,主机node_20 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,20
197,2019-06-13 17:16:33,主机node_24 网卡eth0 发送流量持续30分钟平均值大于700M,网卡发送流量过高,24
198,2019-06-13 17:16:35,主机node_13 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,13
199,2019-06-13 17:16:37,主机node_94 上I/O等待负载大于50%,I/O等待负载大于50%,94
200,2019-06-13 17:16:37,主机node_77 上I/O等待负载大于50%,I/O等待负载大于50%,77
201,2019-06-13 17:16:39,主机node_47 日志报错:无法获取连接,日志报错:无法获取连接,47
202,2019-06-13 17:16:40,主机node_73 上I/O等待负载大于50%,I/O等待负载大于50%,73
203,2019-06-13 17:16:40,"主机node_93 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,93
204,2019-06-13 17:16:40,"主机node_15 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,15
205,2019-06-13 17:16:40,主机node_31 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,31
206,2019-06-13 17:16:43,主机node_72 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,72
207,2019-06-13 17:16:44,"主机node_39 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,39
208,2019-06-13 17:16:48,主机node_0 上I/O等待负载大于50%,I/O等待负载大于50%,0
209,2019-06-13 17:16:48,主机node_44 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,44
210,2019-06-13 17:16:49,主机node_44 端口6060通信异常,端口6060通信异常,44
211,2019-06-13 17:16:50,主机node_55 日志产生ERROR信息,日志产生ERROR信息,55
212,2019-06-13 17:16:50,"主机node_93 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,93
213,2019-06-13 17:16:50,主机node_73 上I/O等待负载大于50%,I/O等待负载大于50%,73
214,2019-06-13 17:16:50,"主机node_15 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,15
215,2019-06-13 17:16:50,主机node_31 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,31
216,2019-06-13 17:16:53,主机node_78 **** 请求延时大于5分钟,****请求延时大于5分钟,78
217,2019-06-13 17:16:53,主机node_16 日志报错:无法获取连接,日志报错:无法获取连接,16
218,2019-06-13 17:16:53,"主机node_47 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",47
219,2019-06-13 17:16:53,主机node_92 堆内存平均使用率：95.52%（大于阈值：90%）,堆内存平均使用率大于阈值,92
220,2019-06-13 17:16:53,"主机node_68 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,68
221,2019-06-13 17:16:56,主机node_43 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,43
222,2019-06-13 17:16:58,主机node_17 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,17
223,2019-06-13 17:16:58,主机node_44 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,44
224,2019-06-13 17:16:59,主机node_34 日志中有No route to host信息,日志中有Noroutetohost信息,34
225,2019-06-13 17:16:59,主机node_44 端口6060通信异常,端口6060通信异常,44
226,2019-06-13 17:16:59,主机node_3 日志产生ERROR信息,日志产生ERROR信息,3
227,2019-06-13 17:16:59,主机node_30 空闲交换空间小于50%,空闲交换空间小于50%,30
228,2019-06-13 17:17:02,主机node_74 端口6060通信异常,端口6060通信异常,74
229,2019-06-13 17:17:02,主机node_31 日志产生ERROR信息,日志产生ERROR信息,31
230,2019-06-13 17:17:03,主机node_92 堆内存平均使用率：95.52%（大于阈值：90%）,堆内存平均使用率大于阈值,92
231,2019-06-13 17:17:03,主机node_78 **** 请求延时大于5分钟,****请求延时大于5分钟,78
232,2019-06-13 17:17:03,"主机node_68 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,68
233,2019-06-13 17:17:03,主机node_98 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,98
234,2019-06-13 17:17:03,主机node_16 日志报错:无法获取连接,日志报错:无法获取连接,16
235,2019-06-13 17:17:06,主机node_61 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,61
236,2019-06-13 17:17:06,主机node_93 url:http://node_93:8080访问失败,url8080访问失败,93
237,2019-06-13 17:17:06,主机node_43 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,43
238,2019-06-13 17:17:06,主机node_15 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,15
239,2019-06-13 17:17:07,主机node_6 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,6
240,2019-06-13 17:17:07,主机node_77 上I/O等待负载大于50%,I/O等待负载大于50%,77
241,2019-06-13 17:17:08,主机node_17 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,17
242,2019-06-13 17:17:09,主机node_47 日志报错:无法获取连接,日志报错:无法获取连接,47
243,2019-06-13 17:17:12,主机node_74 端口6060通信异常,端口6060通信异常,74
244,2019-06-13 17:17:13,主机node_16 日志报错:无法获取连接,日志报错:无法获取连接,16
245,2019-06-13 17:17:13,主机node_78 **** 请求延时大于5分钟,****请求延时大于5分钟,78
246,2019-06-13 17:17:13,"主机node_68 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,68
247,2019-06-13 17:17:13,主机node_92 堆内存平均使用率：95.52%（大于阈值：90%）,堆内存平均使用率大于阈值,92
248,2019-06-13 17:17:14,"主机node_39 空闲CPU为4.0%,持续15分钟小于10%",CPU利用率过高,39
249,2019-06-13 17:17:14,主机node_73 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,73
250,2019-06-13 17:17:16,主机node_61 网卡eth0 接收流量持续10分钟平均值大于300M,网卡接收流量过高,61
251,2019-06-13 17:17:17,主机node_77 上I/O等待负载大于50%,I/O等待负载大于50%,77
252,2019-06-13 17:17:17,主机node_6 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,6
253,2019-06-13 17:17:18,主机node_17 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,17
254,2019-06-13 17:17:18,主机node_44 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,44
255,2019-06-13 17:17:19,主机node_3 日志产生ERROR信息,日志产生ERROR信息,3
256,2019-06-13 17:17:19,主机node_47 日志报错:无法获取连接,日志报错:无法获取连接,47
257,2019-06-13 17:17:20,主机node_55 日志产生ERROR信息,日志产生ERROR信息,55
258,2019-06-13 17:17:23,主机node_78 **** 请求延时大于5分钟,****请求延时大于5分钟,78
259,2019-06-13 17:17:23,主机node_16 日志报错:无法获取连接,日志报错:无法获取连接,16
260,2019-06-13 17:17:23,主机node_88 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,88
261,2019-06-13 17:17:23,主机node_92 堆内存平均使用率：95.52%（大于阈值：90%）,堆内存平均使用率大于阈值,92
262,2019-06-13 17:17:23,"主机node_68 空闲CPU为3.28%,持续15分钟小于10%",CPU利用率过高,68
263,2019-06-13 17:17:23,主机node_89 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,89
264,2019-06-13 17:17:26,主机node_15 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,15
265,2019-06-13 17:17:26,主机node_93 url:http://node_93:8080访问失败,url8080访问失败,93
