,time,triggername,triggers,node
47,2019-06-27 18:42:56,主机node_85 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,85
48,2019-06-27 18:42:57,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
49,2019-06-27 18:42:57,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
50,2019-06-27 18:42:58,主机node_57 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,57
51,2019-06-27 18:42:59,主机node_49 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,49
52,2019-06-27 18:43:02,主机node_67 日志中有OutOfMemoryError信息,日志中有OutOfMemoryError信息,67
53,2019-06-27 18:43:02,主机node_53 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,53
54,2019-06-27 18:43:03,主机node_60 日志报错:无法获取连接,日志报错:无法获取连接,60
55,2019-06-27 18:43:05,主机node_98 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,98
56,2019-06-27 18:43:07,主机node_29 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,29
57,2019-06-27 18:43:08,主机node_54 日志中有No route to host信息,日志中有Noroutetohost信息,54
58,2019-06-27 18:43:11,主机node_6 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,6
59,2019-06-27 18:43:11,主机node_44 **** 请求延时大于5分钟,****请求延时大于5分钟,44
60,2019-06-27 18:43:18,主机node_57 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,57
61,2019-06-27 18:43:18,主机node_52 **** 请求延时大于5分钟,****请求延时大于5分钟,52
62,2019-06-27 18:43:20,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
63,2019-06-27 18:43:20,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
64,2019-06-27 18:43:20,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
65,2019-06-27 18:43:21,主机node_6 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,6
66,2019-06-27 18:43:22,主机node_91 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,91
67,2019-06-27 18:43:23,主机node_12 端口80通信异常,端口80通信异常,12
68,2019-06-27 18:43:23,主机node_20 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,20
69,2019-06-27 18:43:27,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
70,2019-06-27 18:43:27,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
71,2019-06-27 18:43:28,主机node_10 日志产生ERROR信息,日志产生ERROR信息,10
72,2019-06-27 18:43:29,主机node_4 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,4
73,2019-06-27 18:43:29,主机node_46 url:http://node_46:80//访问失败,url80//访问失败,46
74,2019-06-27 18:43:29,主机node_87 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,87
75,2019-06-27 18:43:30,主机node_45 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,45
76,2019-06-27 18:43:30,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
77,2019-06-27 18:43:30,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
78,2019-06-27 18:43:30,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
79,2019-06-27 18:43:31,主机node_54 上I/O等待负载大于50%,I/O等待负载大于50%,54
80,2019-06-27 18:43:31,"主机node_1 空闲CPU为3.11%,持续15分钟小于10%",CPU利用率过高,1
81,2019-06-27 18:43:31,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
82,2019-06-27 18:43:31,主机node_24 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,24
83,2019-06-27 18:43:31,主机node_51 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,51
84,2019-06-27 18:43:31,主机node_2 url:http://node_2:80//访问失败,url80//访问失败,2
85,2019-06-27 18:43:32,主机node_67 日志中有OutOfMemoryError信息,日志中有OutOfMemoryError信息,67
86,2019-06-27 18:43:37,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
87,2019-06-27 18:43:37,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
88,2019-06-27 18:43:37,主机node_33 **application 停止运行,**application停止运行,33
89,2019-06-27 18:43:38,主机node_19 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,19
90,2019-06-27 18:43:40,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
91,2019-06-27 18:43:40,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
92,2019-06-27 18:43:40,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
93,2019-06-27 18:43:41,主机node_2 url:http://node_2:80//访问失败,url80//访问失败,2
94,2019-06-27 18:43:41,主机node_9 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,9
95,2019-06-27 18:43:43,主机node_20 sdd IO使用率持续30分钟大于90%,磁盘I/O异常,20
96,2019-06-27 18:43:43,主机node_12 端口80通信异常,端口80通信异常,12
97,2019-06-27 18:43:44,主机node_73 **** 请求延时大于5分钟,****请求延时大于5分钟,73
98,2019-06-27 18:43:46,主机node_30 **** 请求延时大于5分钟,****请求延时大于5分钟,30
99,2019-06-27 18:43:47,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
100,2019-06-27 18:43:47,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
101,2019-06-27 18:43:47,主机node_17 日志中有OutOfMemoryError信息,日志中有OutOfMemoryError信息,17
102,2019-06-27 18:43:47,主机node_33 **application 停止运行,**application停止运行,33
103,2019-06-27 18:43:48,主机node_52 **** 请求延时大于5分钟,****请求延时大于5分钟,52
104,2019-06-27 18:43:49,主机node_46 url:http://node_46:80//访问失败,url80//访问失败,46
105,2019-06-27 18:43:50,主机node_3 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,3
106,2019-06-27 18:43:50,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
107,2019-06-27 18:43:50,主机node_61 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,61
108,2019-06-27 18:43:50,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
109,2019-06-27 18:43:50,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
110,2019-06-27 18:43:51,主机node_54 上I/O等待负载大于50%,I/O等待负载大于50%,54
111,2019-06-27 18:43:51,主机node_24 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,24
112,2019-06-27 18:43:51,主机node_51 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,51
113,2019-06-27 18:43:51,主机node_2 url:http://node_2:80//访问失败,url80//访问失败,2
114,2019-06-27 18:43:51,主机node_6 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,6
115,2019-06-27 18:43:51,"主机node_1 空闲CPU为3.11%,持续15分钟小于10%",CPU利用率过高,1
116,2019-06-27 18:43:51,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
117,2019-06-27 18:43:53,主机node_41 **application 停止运行,**application停止运行,41
118,2019-06-27 18:43:54,主机node_73 **** 请求延时大于5分钟,****请求延时大于5分钟,73
119,2019-06-27 18:43:56,主机node_30 **** 请求延时大于5分钟,****请求延时大于5分钟,30
120,2019-06-27 18:43:57,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
121,2019-06-27 18:43:57,主机node_33 **application 停止运行,**application停止运行,33
122,2019-06-27 18:43:57,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
123,2019-06-27 18:43:57,主机node_11 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,11
124,2019-06-27 18:43:57,主机node_54 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,54
125,2019-06-27 18:43:58,主机node_19 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,19
126,2019-06-27 18:43:58,主机node_64 FullGC次数：32次（大于阈值：10次）,FullGC次数异常,64
127,2019-06-27 18:44:00,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
128,2019-06-27 18:44:00,主机node_90 日志产生ERROR信息,日志产生ERROR信息,90
129,2019-06-27 18:44:00,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
130,2019-06-27 18:44:00,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
131,2019-06-27 18:44:00,主机node_96 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,96
132,2019-06-27 18:44:01,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
133,2019-06-27 18:44:02,主机node_53 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,53
134,2019-06-27 18:44:03,主机node_60 日志报错:无法获取连接,日志报错:无法获取连接,60
135,2019-06-27 18:44:07,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
136,2019-06-27 18:44:07,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
137,2019-06-27 18:44:08,主机node_10 日志产生ERROR信息,日志产生ERROR信息,10
138,2019-06-27 18:44:09,主机node_49 FullGC平均耗时：2118ms（大于阈值：1000ms）,FullGC平均耗时异常,49
139,2019-06-27 18:44:10,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
140,2019-06-27 18:44:10,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
141,2019-06-27 18:44:10,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
142,2019-06-27 18:44:12,主机node_79 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,79
143,2019-06-27 18:44:12,主机node_90 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,90
144,2019-06-27 18:44:13,主机node_16 **application 停止运行,**application停止运行,16
145,2019-06-27 18:44:17,主机node_80 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,80
146,2019-06-27 18:44:18,主机node_97 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,97
147,2019-06-27 18:44:20,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
148,2019-06-27 18:44:20,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
149,2019-06-27 18:44:20,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
150,2019-06-27 18:44:21,主机node_9 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,9
151,2019-06-27 18:44:21,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
152,2019-06-27 18:44:22,主机node_79 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,79
153,2019-06-27 18:44:22,主机node_68 日志中有No route to host信息,日志中有Noroutetohost信息,68
154,2019-06-27 18:44:26,主机node_30 **** 请求延时大于5分钟,****请求延时大于5分钟,30
155,2019-06-27 18:44:27,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
156,2019-06-27 18:44:27,主机node_11 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,11
157,2019-06-27 18:44:27,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
158,2019-06-27 18:44:28,主机node_19 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,19
159,2019-06-27 18:44:30,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
160,2019-06-27 18:44:30,主机node_90 日志产生ERROR信息,日志产生ERROR信息,90
161,2019-06-27 18:44:30,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
162,2019-06-27 18:44:30,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
163,2019-06-27 18:44:31,主机node_2 url:http://node_2:80//访问失败,url80//访问失败,2
164,2019-06-27 18:44:36,主机node_55 url:http://node_55:8080访问失败,url8080访问失败,55
165,2019-06-27 18:44:37,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
166,2019-06-27 18:44:37,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
167,2019-06-27 18:44:41,主机node_44 **** 请求延时大于5分钟,****请求延时大于5分钟,44
168,2019-06-27 18:44:41,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
169,2019-06-27 18:44:45,主机node_98 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,98
170,2019-06-27 18:44:47,主机node_11 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,11
171,2019-06-27 18:44:47,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
172,2019-06-27 18:44:47,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
173,2019-06-27 18:44:47,主机node_33 **application 停止运行,**application停止运行,33
174,2019-06-27 18:44:48,主机node_19 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,19
175,2019-06-27 18:44:48,主机node_57 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,57
176,2019-06-27 18:44:48,主机node_10 日志产生ERROR信息,日志产生ERROR信息,10
177,2019-06-27 18:44:48,主机node_96 **application 停止运行,**application停止运行,96
178,2019-06-27 18:44:50,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
179,2019-06-27 18:44:50,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
180,2019-06-27 18:44:50,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
181,2019-06-27 18:44:51,主机node_6 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,6
182,2019-06-27 18:44:51,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
183,2019-06-27 18:44:52,主机node_68 日志中有No route to host信息,日志中有Noroutetohost信息,68
184,2019-06-27 18:44:57,主机node_32 **application 停止运行,**application停止运行,32
185,2019-06-27 18:44:58,主机node_57 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,57
186,2019-06-27 18:45:00,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
187,2019-06-27 18:45:00,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
188,2019-06-27 18:45:00,主机node_61 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,61
189,2019-06-27 18:45:00,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
190,2019-06-27 18:45:01,主机node_51 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,51
191,2019-06-27 18:45:01,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
192,2019-06-27 18:45:01,主机node_24 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,24
193,2019-06-27 18:45:01,"主机node_1 空闲CPU为3.11%,持续15分钟小于10%",CPU利用率过高,1
194,2019-06-27 18:45:01,主机node_54 上I/O等待负载大于50%,I/O等待负载大于50%,54
195,2019-06-27 18:45:03,主机node_60 日志报错:无法获取连接,日志报错:无法获取连接,60
196,2019-06-27 18:45:05,主机node_98 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,98
197,2019-06-27 18:45:08,主机node_19 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,19
198,2019-06-27 18:45:10,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
199,2019-06-27 18:45:10,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
200,2019-06-27 18:45:10,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
201,2019-06-27 18:45:10,主机node_61 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,61
202,2019-06-27 18:45:11,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
203,2019-06-27 18:45:12,主机node_53 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,53
204,2019-06-27 18:45:12,主机node_67 日志中有OutOfMemoryError信息,日志中有OutOfMemoryError信息,67
205,2019-06-27 18:45:14,主机node_43 上I/O等待负载大于50%,I/O等待负载大于50%,43
206,2019-06-27 18:45:17,主机node_54 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,54
207,2019-06-27 18:45:17,主机node_11 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,11
208,2019-06-27 18:45:18,主机node_19 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,19
209,2019-06-27 18:45:19,主机node_4 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,HTTP:http慢响应,4
210,2019-06-27 18:45:20,主机node_25 日志产生ERROR信息,日志产生ERROR信息,25
211,2019-06-27 18:45:21,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
212,2019-06-27 18:45:22,主机node_90 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,90
213,2019-06-27 18:45:22,主机node_68 日志中有No route to host信息,日志中有Noroutetohost信息,68
214,2019-06-27 18:45:24,主机node_81 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,81
215,2019-06-27 18:45:26,主机node_40 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,40
216,2019-06-27 18:45:27,主机node_26 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,26
217,2019-06-27 18:45:27,主机node_54 网卡eth0 接收流量持续10分钟平均值大于180M,网卡接收流量过高,54
218,2019-06-27 18:45:27,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
219,2019-06-27 18:45:27,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
220,2019-06-27 18:45:28,主机node_54 日志中有No route to host信息,日志中有Noroutetohost信息,54
221,2019-06-27 18:45:28,主机node_10 日志产生ERROR信息,日志产生ERROR信息,10
222,2019-06-27 18:45:30,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
223,2019-06-27 18:45:30,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
224,2019-06-27 18:45:30,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
225,2019-06-27 18:45:31,主机node_54 上I/O等待负载大于50%,I/O等待负载大于50%,54
226,2019-06-27 18:45:31,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
227,2019-06-27 18:45:31,主机node_24 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,24
228,2019-06-27 18:45:31,"主机node_1 空闲CPU为3.11%,持续15分钟小于10%",CPU利用率过高,1
229,2019-06-27 18:45:31,主机node_51 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,51
230,2019-06-27 18:45:31,主机node_44 **** 请求延时大于5分钟,****请求延时大于5分钟,44
231,2019-06-27 18:45:33,主机node_60 日志报错:无法获取连接,日志报错:无法获取连接,60
232,2019-06-27 18:45:33,主机node_12 端口80通信异常,端口80通信异常,12
233,2019-06-27 18:45:37,主机node_96 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,96
234,2019-06-27 18:45:37,主机node_17 日志中有OutOfMemoryError信息,日志中有OutOfMemoryError信息,17
235,2019-06-27 18:45:37,主机node_11 堆内存平均使用率：94.61%（大于阈值：90%）,堆内存平均使用率大于阈值,11
236,2019-06-27 18:45:37,主机node_64 ping延迟时间持续3分钟大于100ms,ping延迟时间持续3分钟大于100ms,64
237,2019-06-27 18:45:37,主机node_33 **application 停止运行,**application停止运行,33
238,2019-06-27 18:45:38,主机node_96 **application 停止运行,**application停止运行,96
239,2019-06-27 18:45:38,主机node_19 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,19
240,2019-06-27 18:45:38,主机node_97 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,97
241,2019-06-27 18:45:38,主机node_52 **** 请求延时大于5分钟,****请求延时大于5分钟,52
242,2019-06-27 18:45:39,"主机node_7 ping丢包率100%,服务器宕机","ping丢包率100%,服务器宕机",7
243,2019-06-27 18:45:40,主机node_61 Nginx 80端口的连接数大于2000,Nginx80端口的连接数大于2000,61
244,2019-06-27 18:45:40,主机node_45 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,45
245,2019-06-27 18:45:40,主机node_96 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,96
246,2019-06-27 18:45:40,主机node_89 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,89
247,2019-06-27 18:45:40,主机node_48 上CPU Steal Time持续5分钟超过10%,CPUStealTime持续5分钟超过10%,48
248,2019-06-27 18:45:40,主机node_59 上I/O等待负载大于50%,I/O等待负载大于50%,59
249,2019-06-27 18:45:41,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
250,2019-06-27 18:45:44,主机node_81 JBOSS 8080端口的连接数大于400,JBOSS8080端口的连接数大于400,81
251,2019-06-27 18:45:46,主机node_85 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,85
252,2019-06-27 18:45:47,主机node_26 上I/O等待负载持续15分钟超过10%,I/O等待负载持续15分钟超过10%,26
253,2019-06-27 18:45:48,主机node_57 硬盘Slot 00状态为Failed,硬盘Slot00状态为Failed,57
254,2019-06-27 18:45:48,主机node_97 分区剩余空间小于阀值10%,分区剩余空间小于阀值10%,97
255,2019-06-27 18:45:51,主机node_90 url:http://node_90:8080访问失败,url8080访问失败,90
256,2019-06-27 18:45:51,主机node_44 **** 请求延时大于5分钟,****请求延时大于5分钟,44
257,2019-06-27 18:45:51,主机node_2 url:http://node_2:80//访问失败,url80//访问失败,2
258,2019-06-27 18:45:53,主机node_60 日志报错:无法获取连接,日志报错:无法获取连接,60
259,2019-06-27 18:45:55,主机node_58 网卡eth0 发送流量持续10分钟平均值大于800M,网卡发送流量过高,58
